trip_id,stop_id,is_peak_hour,seat_occupancy,delay_min,arrival_time
500D-48,500D-48#4,1,88,5,20:48:00
500D-48,500D-48#5,1,92,4,20:53:00
500D-48,500D-48#6,1,71,3,20:58:00
500D-48,500D-48#7,0,49,0,21:01:00
500D-48,500D-48#8,0,26,1,21:03:00
500D-48,500D-48#9,0,41,0,21:07:00
500D-48,500D-48#10,0,32,2,21:12:00
500D-48,500D-48#11,0,34,0,21:15:00
500D-48,500D-48#12,0,22,0,21:18:00
500D-48,500D-48#13,0,24,0,21:22:00
500D-48,500D-48#14,0,32,1,21:24:00
500D-48,500D-48#15,0,48,2,21:28:00
500D-48,500D-48#16,0,40,2,21:31:00
500D-48,500D-48#17,0,34,0,21:35:00
500D-48,500D-48#18,0,28,2,21:40:00
500D-48,500D-48#19,0,23,2,21:43:00
500D-48,500D-48#20,0,31,2,21:46:00
500D-48,500D-48#21,0,29,1,21:49:00
500D-48,500D-48#22,0,29,1,21:51:00
500D-48,500D-48#23,0,39,2,21:54:00
500D-48,500D-48#24,0,39,0,21:59:00
500D-48,500D-48#25,0,43,0,22:04:00
500D-48,500D-48#26,0,37,0,22:09:00
500D-48,500D-48#27,0,48,0,22:14:00
500D-48,500D-48#28,0,34,1,22:18:00
500D-48,500D-48#29,0,21,1,22:21:00
500D-48,500D-48#30,0,42,2,22:23:00
500D-48,500D-48#31,0,20,0,22:28:00
500D-48,500D-48#32,0,28,0,22:31:00
500D-48,500D-48#33,0,37,2,22:35:00
500D-48,500D-48#34,0,39,2,22:38:00
500D-48,500D-48#35,0,38,1,22:43:00
500D-48,500D-48#36,0,43,1,22:48:00
500D-48,500D-48#37,0,30,0,22:52:00
500D-49,500D-49#1,0,43,0,21:00:00
500D-49,500D-49#2,0,49,1,21:05:00
500D-49,500D-49#3,0,24,1,21:09:00
500D-49,500D-49#4,0,32,2,21:14:00
500D-49,500D-49#5,0,32,1,21:17:00
500D-49,500D-49#6,0,29,0,21:19:00
500D-49,500D-49#7,0,33,0,21:23:00
500D-49,500D-49#8,0,33,0,21:26:00
500D-49,500D-49#9,0,20,1,21:28:00
500D-49,500D-49#10,0,28,1,21:33:00
500D-49,500D-49#11,0,48,2,21:37:00
500D-49,500D-49#12,0,31,1,21:42:00
500D-49,500D-49#13,0,26,0,21:45:00
500D-49,500D-49#14,0,30,1,21:49:00
500D-49,500D-49#15,0,24,1,21:51:00
500D-49,500D-49#16,0,39,0,21:54:00
500D-49,500D-49#17,0,40,1,21:58:00
500D-49,500D-49#18,0,34,1,22:00:00
500D-49,500D-49#19,0,40,0,22:04:00
500D-49,500D-49#20,0,28,1,22:09:00
500D-49,500D-49#21,0,31,2,22:14:00
500D-49,500D-49#22,0,21,2,22:16:00
500D-49,500D-49#23,0,24,1,22:19:00
500D-49,500D-49#24,0,36,2,22:21:00
500D-49,500D-49#25,0,26,0,22:23:00
500D-49,500D-49#26,0,32,2,22:26:00
500D-49,500D-49#27,0,42,0,22:31:00
500D-49,500D-49#28,0,30,2,22:36:00
500D-49,500D-49#29,0,38,0,22:38:00
500D-49,500D-49#30,0,41,0,22:41:00
500D-49,500D-49#31,0,24,2,22:44:00
500D-49,500D-49#32,0,32,0,22:46:00
500D-49,500D-49#33,0,22,0,22:50:00
500D-49,500D-49#34,0,35,0,22:52:00
500D-49,500D-49#35,0,24,0,22:55:00
500D-49,500D-49#36,0,48,2,22:58:00
500D-49,500D-49#37,0,29,2,23:02:00
